Num_ID,Gene_ID,transcript_ID,# of transcripts
405,WBGene00000522,"['C09F12.1.1', 'C09F12.1.2']",2
406,WBGene00000523,"['C01C10.1a.1', 'C01C10.1b.1']",2
407,WBGene00000524,"['ZK563.4a.1', 'ZK563.4b.1']",2
408,WBGene00000525,['T05A10.2.1'],1
409,WBGene00000526,['C01C10.4.1'],1
410,WBGene00000527,"['C36B1.1a.1', 'C36B1.1b.1', 'C36B1.1c.1', 'C36B1.1d.1']",4
411,WBGene00000528,"['T27D12.2a.1', 'T27D12.2b.1', 'T27D12.2c.1', 'T27D12.2d.1', 'T27D12.2e.1', 'T27D12.2f.1', 'T27D12.2g.1']",7
412,WBGene00000529,"['B0491.8a.1', 'B0491.8b.1', 'B0491.8c.1']",3
413,WBGene00000530,"['E04F6.11a.1', 'E04F6.11a.2', 'E04F6.11a.3', 'E04F6.11a.4', 'E04F6.11c.1', 'E04F6.11d.1', 'E04F6.11e.1', 'E04F6.11f.1', 'E04F6.11g.1', 'E04F6.11h.1', 'E04F6.11i.1']",11
414,WBGene00000531,"['T06F4.2a.1', 'T06F4.2b.1']",2
415,WBGene00000532,['C07H4.2.1'],1
416,WBGene00000533,['R07B7.1.1'],1
417,WBGene00000534,['R01B10.1a.1'],1
418,WBGene00000535,['K08B4.6.1'],1
419,WBGene00000536,['ZC395.2.1'],1
420,WBGene00000537,['C07H6.6.1'],1
421,WBGene00000539,"['F07B10.1a.1', 'F07B10.1b.1']",2
422,WBGene00000540,['C01G8.2.1'],1
423,WBGene00000541,['ZC190.1.1'],1
424,WBGene00000542,"['C06G4.2a.1', 'C06G4.2a.2', 'C06G4.2b.1', 'C06G4.2b.2', 'C06G4.2c.1', 'C06G4.2d.1']",6
425,WBGene00000543,['T04A8.16.1'],1
426,WBGene00000544,['Y47H10A.1.1'],1
427,WBGene00000545,['Y39A3CL.5a.1'],1
428,WBGene00000546,['Y77E11A.10.1'],1
429,WBGene00000547,"['Y77E11A.11a.1', 'Y77E11A.11b.1']",2
430,WBGene00000548,"['F56D1.4a.1', 'F56D1.4b.1', 'F56D1.4d.1', 'F56D1.4e.1']",4
431,WBGene00000549,"['R107.6a.1', 'R107.6b.1']",2
432,WBGene00000550,['F55H2.6.1'],1
433,WBGene00000551,['C50F7.2.1'],1
434,WBGene00000552,"['T21H3.3a.1', 'T21H3.3b.1']",2
435,WBGene00000553,['K07A9.2.1'],1
436,WBGene00000554,"['F55C10.1a.1', 'F55C10.1b.1']",2
437,WBGene00000555,['R09B5.2.1'],1
438,WBGene00000556,"['R09B5.3a.1', 'R09B5.3a.2', 'R09B5.3b.1']",3
439,WBGene00000557,['R09B5.8.1'],1
440,WBGene00000558,['R09B5.9.1'],1
441,WBGene00000559,['R09B5.10.1'],1
442,WBGene00000560,['Y46E12A.1.1'],1
443,WBGene00000561,['C34E10.7.1'],1
444,WBGene00000562,"['F14H8.6b.1', 'F14H8.6b.2']",2
445,WBGene00000563,['F38E11.12.1'],1
446,WBGene00000564,"['R01H10.8a.1', 'R01H10.8b.1']",2
447,WBGene00000565,"['Y17G7B.15a.1', 'Y17G7B.15b.1', 'Y17G7B.15c.1', 'Y17G7B.15d.1']",4
448,WBGene00000566,"['Y39A1A.15a.1', 'Y39A1A.15b.1', 'Y39A1A.15b.2', 'Y39A1A.15c.1', 'Y39A1A.15e.1', 'Y39A1A.15e.2', 'Y39A1A.15e.3', 'Y39A1A.15f.1', 'Y39A1A.15g.1']",9
449,WBGene00000567,"['ZK632.6a.1', 'ZK632.6b.1']",2
450,WBGene00000583,['C48E7.5.1'],1
451,WBGene00000584,"['R03C1.3a.1', 'R03C1.3b.1']",2
452,WBGene00000585,['C06G3.10.1'],1
453,WBGene00000591,"['K08A8.3a.1', 'K08A8.3b.1', 'K08A8.3c.1', 'K08A8.3d.1']",4
454,WBGene00000592,['F08H9.1.1'],1
455,WBGene00000593,['W01B6.7.1'],1
456,WBGene00000594,['T28C6.6.1'],1
457,WBGene00000596,['C15A11.5.1'],1
458,WBGene00000597,['F11H8.3.1'],1
459,WBGene00000598,['F54B11.1.1'],1
460,WBGene00000599,['B0222.8.1'],1
461,WBGene00000601,"['F15H10.1.1', 'F15H10.1.2', 'F15H10.1.3']",3
462,WBGene00000602,['F15H10.2.1'],1
463,WBGene00000603,"['C46A5.3a.1', 'C46A5.3b.1']",2
464,WBGene00000606,['F11G11.10.1'],1
465,WBGene00000608,['ZK1193.1.1'],1
466,WBGene00000609,['F11G11.11.1'],1
467,WBGene00000610,['F36A4.6.1'],1
468,WBGene00000611,['F36A4.10.1'],1
469,WBGene00000612,['C15A11.1.1'],1
470,WBGene00000613,['C27H5.5.1'],1
471,WBGene00000614,['ZK863.2.1'],1
472,WBGene00000615,['F54C9.4.1'],1
473,WBGene00000616,['C09G5.4.1'],1
474,WBGene00000617,['T13B5.4.1'],1
475,WBGene00000618,['T10B10.1.1'],1
476,WBGene00000620,['ZC513.8.1'],1
477,WBGene00000621,['F54B11.2.1'],1
478,WBGene00000622,"['F53G12.7a.1', 'F53G12.7b.1']",2
479,WBGene00000623,['Y18H1A.13.1'],1
480,WBGene00000624,"['Y18H1A.12a.1', 'Y18H1A.12b.1']",2
481,WBGene00000625,['Y54E10BL.2.1'],1
482,WBGene00000626,['K09H9.3.1'],1
483,WBGene00000627,"['T28F2.6.1', 'T28F2.6.2']",2
484,WBGene00000628,['T28F2.8.1'],1
485,WBGene00000629,"['D1007.2.1', 'D1007.2.2']",2
486,WBGene00000630,['M01A12.1.1'],1
487,WBGene00000631,['F33D11.3.1'],1
488,WBGene00000632,['T05E7.2.1'],1
489,WBGene00000633,['T08B2.2.1'],1
490,WBGene00000634,['F26B1.4.1'],1
491,WBGene00000636,['F22D6.10.1'],1
492,WBGene00000637,['C01H6.1.1'],1
493,WBGene00000638,['C15A11.6.1'],1
494,WBGene00000639,['ZK265.2.1'],1
495,WBGene00000640,['F52F12.2.1'],1
496,WBGene00000641,['K08C9.4.1'],1
497,WBGene00000644,['C50D2.4.1'],1
498,WBGene00000645,['K01A2.7.1'],1
499,WBGene00000646,['H17B01.2.1'],1
500,WBGene00000647,['Y49F6B.10.1'],1
501,WBGene00000648,"['W09G10.1a.1', 'W09G10.1b.1']",2
502,WBGene00000649,['F11G11.12.1'],1
503,WBGene00000650,['ZK1248.2.1'],1
504,WBGene00000651,['K03H9.2.1'],1
505,WBGene00000652,['M110.1.1'],1
506,WBGene00000653,['M195.1.1'],1
507,WBGene00000654,['W07A12.5.1'],1
508,WBGene00000655,['C09G5.3.1'],1
509,WBGene00000656,['C09G5.5.1'],1
510,WBGene00000657,['F38A3.1.1'],1
511,WBGene00000658,['F33A8.9.1'],1
512,WBGene00000659,['K12D12.3.1'],1
513,WBGene00000660,['T21B4.2.1'],1
514,WBGene00000661,"['Y81G3A.5a.1', 'Y81G3A.5b.1']",2
515,WBGene00000662,['Y39G8C.4.1'],1
516,WBGene00000663,['W05G11.3.1'],1
517,WBGene00000664,['F17C8.2.1'],1
518,WBGene00000665,['C29E4.1.1'],1
519,WBGene00000666,['F09G8.6.1'],1
520,WBGene00000667,['W05B2.6.1'],1
521,WBGene00000668,['W05B2.5.1'],1
522,WBGene00000669,['W05B2.1.1'],1
523,WBGene00000670,['Y41C4A.16.1'],1
524,WBGene00000671,['Y41C4A.19.1'],1
525,WBGene00000672,['ZK1010.7.1'],1
526,WBGene00000673,['F14F7.1.1'],1
527,WBGene00000674,"['F29C4.8a.1', 'F29C4.8b.1', 'F29C4.8c.1', 'F29C4.8d.1', 'F29C4.8e.1', 'F29C4.8f.1', 'F29C4.8g.1', 'F29C4.8h.1', 'F29C4.8i.1', 'F29C4.8j.1', 'F29C4.8k.1', 'F29C4.8l.1', 'F29C4.8m.1', 'F29C4.8n.1', 'F29C4.8o.1', 'F29C4.8p.1', 'F29C4.8q.1']",17
528,WBGene00000675,"['K02D7.3a.1', 'K02D7.3b.1']",2
529,WBGene00000676,['C18H7.3.1'],1
530,WBGene00000677,['F56B3.1.1'],1
531,WBGene00000678,['F58F6.1.1'],1
532,WBGene00000679,['F58F6.2.1'],1
533,WBGene00000680,['Y77E11A.15.1'],1
534,WBGene00000681,['C34H4.4.1'],1
535,WBGene00000682,['Y41D4A.2.1'],1
536,WBGene00000683,['Y38C1BA.3.1'],1
537,WBGene00000684,['F19C7.7.1'],1
538,WBGene00000685,"['F29B9.9a.1', 'F29B9.9b.1']",2
539,WBGene00000687,"['C34D4.15a.1', 'C34D4.15b.1']",2
540,WBGene00000688,['D2024.8.1'],1
541,WBGene00000689,['Y42H9B.1.1'],1
542,WBGene00000690,['F17E9.1.1'],1
543,WBGene00000691,['T28C6.4.1'],1
544,WBGene00000692,"['T11B7.3a.1', 'T11B7.3b.1']",2
545,WBGene00000693,['C53B4.5.1'],1
546,WBGene00000694,['Y11D7A.11.1'],1
547,WBGene00000695,['F56D5.1.1'],1
548,WBGene00000696,['T05A1.2.1'],1
549,WBGene00000697,['W08D2.6.1'],1
550,WBGene00000698,['C24F3.6.1'],1
551,WBGene00000699,['C29F4.1.1'],1
552,WBGene00000700,['F54D1.2.1'],1
553,WBGene00000701,['F54D1.3.1'],1
554,WBGene00000702,['F12F6.9.1'],1
555,WBGene00000703,"['M18.1a.1', 'M18.1b.1']",2
556,WBGene00000704,['F08G5.4.1'],1
557,WBGene00000705,['C39E9.3.1'],1
558,WBGene00000706,['C39E9.9.1'],1
559,WBGene00000707,['F52B11.4.1'],1
560,WBGene00000708,"['M199.5a.1', 'M199.5b.1']",2
561,WBGene00000710,['Y51H4A.9.1'],1
562,WBGene00000711,['C52D10.13.1'],1
563,WBGene00000712,['F41F3.4.1'],1
564,WBGene00000713,['F26F12.1.1'],1
565,WBGene00000714,['T15B7.5.1'],1
566,WBGene00000715,['T15B7.4.1'],1
567,WBGene00000716,['T15B7.3.1'],1
568,WBGene00000717,['B0222.6.1'],1
569,WBGene00000718,['B0222.7.1'],1
570,WBGene00000719,['T06E4.6.1'],1
571,WBGene00000720,['T06E4.4.1'],1
572,WBGene00000721,['C12D8.8.1'],1
573,WBGene00000722,['B0024.1.1'],1
574,WBGene00000723,['B0024.2.1'],1
575,WBGene00000724,['AC3.6.1'],1
576,WBGene00000725,['F32G8.5.1'],1
577,WBGene00000726,['F17C11.3.1'],1
578,WBGene00000727,['F55C10.2.1'],1
579,WBGene00000728,['F55C10.3.1'],1
580,WBGene00000729,['F57B7.3.1'],1
581,WBGene00000730,['T11F9.9.1'],1
582,WBGene00000731,['D2023.7.1'],1
583,WBGene00000732,"['F57B1.3.1', 'F57B1.3.2', 'F57B1.3.3']",3
584,WBGene00000733,"['F57B1.4.1', 'F57B1.4.2', 'F57B1.4.3']",3
585,WBGene00000734,['C50B6.4.1'],1
586,WBGene00000735,['Y2H9A.3.1'],1
587,WBGene00000736,['F46B3.17.1'],1
588,WBGene00000737,['T21D9.1.1'],1
589,WBGene00000738,['F14H12.1.1'],1
590,WBGene00000739,['T07H6.3.1'],1
591,WBGene00000740,['T10E10.2.1'],1
592,WBGene00000741,['T10E10.1.1'],1
593,WBGene00000742,['T10E10.5.1'],1
594,WBGene00000743,['T10E10.6.1'],1
595,WBGene00000744,['T10E10.7.1'],1
596,WBGene00000745,"['F38B6.5a.1', 'F38B6.5b.1', 'F38B6.5b.2', 'F38B6.5b.3']",4
597,WBGene00000746,['F41C6.5.1'],1
598,WBGene00000747,['F46C8.2.1'],1
599,WBGene00000748,['C35B8.1.1'],1
600,WBGene00000749,['ZC373.7.1'],1
601,WBGene00000750,['F59F3.2.1'],1
602,WBGene00000751,['C34F6.2.1'],1
603,WBGene00000752,['C34F6.3.1'],1
604,WBGene00000753,['C44C10.1.1'],1
605,WBGene00000754,"['W03G11.1a.1', 'W03G11.1b.1']",2
606,WBGene00000756,['F02D10.1.1'],1
607,WBGene00000757,"['F15A2.1a.1', 'F15A2.1b.1']",2
608,WBGene00000758,['H06A10.2.1'],1
609,WBGene00000759,"['E03G2.4.1', 'E03G2.4.2']",2
610,WBGene00000760,['C30F2.1.1'],1
611,WBGene00000761,['C24A11.9.1'],1
612,WBGene00000762,"['F57B9.4a.1', 'F57B9.4e.1']",2
613,WBGene00000763,['Y57G11C.11a.1'],1
614,WBGene00000764,['T03F1.2.1'],1
615,WBGene00000765,['ZK652.9.1'],1
616,WBGene00000766,['K07B1.2.1'],1
617,WBGene00000767,['C35D10.4.1'],1
618,WBGene00000768,"['R01H10.3a.1', 'R01H10.3b.1', 'R01H10.3c.1']",3
619,WBGene00000770,['C40H1.1.1'],1
620,WBGene00000771,"['C30B5.3.1', 'C30B5.3.2']",2
621,WBGene00000772,['B0414.5.1'],1
622,WBGene00000773,['F28C6.3.1'],1
623,WBGene00000774,['F56A8.6.1'],1
624,WBGene00000775,"['F38E11.3.1', 'F38E11.3.2']",2
625,WBGene00000776,"['T03E6.7a.1', 'T03E6.7b.1']",2
626,WBGene00000777,"['F43G9.9.1', 'F43G9.9.2']",2
627,WBGene00000778,"['D1069.2a.1', 'D1069.2b.1']",2
628,WBGene00000779,['F28H1.2.1'],1
629,WBGene00000780,['F49D11.8.1'],1
630,WBGene00000781,['C52E4.1.1'],1
631,WBGene00000782,['F36D3.9.1'],1
632,WBGene00000783,['T10H4.12.1'],1
633,WBGene00000784,['F44C4.3.1'],1
634,WBGene00000785,['W07B8.5.1'],1
635,WBGene00000786,['C25B8.3.1'],1
636,WBGene00000787,['C41D11.8.1'],1
637,WBGene00000788,"['F32B5.8a.1', 'F32B5.8b.1']",2
638,WBGene00000789,['M04G12.2.1'],1
639,WBGene00000792,['F11C7.4.1'],1
640,WBGene00000793,"['Y41C4A.4a.1', 'Y41C4A.4b.1', 'Y41C4A.4c.1', 'Y41C4A.4d.1', 'Y41C4A.4e.1', 'Y41C4A.4f.1', 'Y41C4A.4g.1']",7
641,WBGene00000794,['Y47G6A.8.1'],1
642,WBGene00000795,['CD4.2.1'],1
643,WBGene00000796,"['C14A4.4a.1', 'C14A4.4b.1']",2
644,WBGene00000797,['AH9.2.1'],1
645,WBGene00000798,['C14A4.5.1'],1
646,WBGene00000799,"['K04H4.6a.1', 'K04H4.6b.1']",2
647,WBGene00000800,"['Y23H5A.7b.1', 'Y23H5A.7c.1']",2
648,WBGene00000802,['Y38A10A.5.1'],1
649,WBGene00000803,['F53H4.1.1'],1
650,WBGene00000804,['Y48E1B.12.1'],1
651,WBGene00000812,"['Y48G1C.2a.1', 'Y48G1C.2a.2', 'Y48G1C.2a.3', 'Y48G1C.2b.1', 'Y48G1C.2c.1']",5
652,WBGene00000813,['Y59A8A.1.1'],1
653,WBGene00000814,"['B0025.2.1', 'B0025.2.2']",2
654,WBGene00000815,['Y38C1AA.2.1'],1
655,WBGene00000816,['Y55F3AM.15.1'],1
656,WBGene00000817,['B0547.1.1'],1
657,WBGene00000818,"['Y67H2A.6a.1', 'Y67H2A.6b.1']",2
658,WBGene00000819,"['Y48E1B.13a.1', 'Y48E1B.13b.1', 'Y48E1B.13c.1']",3
659,WBGene00000820,"['Y73B6BL.7a.1', 'Y73B6BL.7b.1', 'Y73B6BL.7c.1']",3
660,WBGene00000821,['Y47H9C.6a.1'],1
661,WBGene00000822,['F40E10.3.1'],1
662,WBGene00000829,['MTCE.21.1'],1
663,WBGene00000830,['Y54G11A.6.1'],1
664,WBGene00000831,['Y54G11A.5.1'],1
665,WBGene00000832,"['Y23H5A.5a.1', 'Y23H5A.5c.1', 'Y23H5A.5d.1', 'Y23H5A.5d.2', 'Y23H5A.5d.3']",5
666,WBGene00000833,['T20G5.2.1'],1
667,WBGene00000834,"['Y76A2A.2a.1', 'Y76A2A.2b.1']",2
668,WBGene00000835,['ZK652.11.1'],1
669,WBGene00000836,['D2045.6.1'],1
670,WBGene00000837,"['ZK520.4b.1', 'ZK520.4b.2', 'ZK520.4c.1', 'ZK520.4d.1']",4
671,WBGene00000838,"['Y108G3AL.1a.1', 'Y108G3AL.1a.2', 'Y108G3AL.1b.1', 'Y108G3AL.1c.1', 'Y108G3AL.1d.1']",5
672,WBGene00000839,['F45E12.3.1'],1
673,WBGene00000840,['ZK856.1.1'],1
674,WBGene00000841,['K08E7.7a.1'],1
675,WBGene00000843,['F25D7.1.1'],1
676,WBGene00000845,['C02C2.3.1'],1
677,WBGene00000846,"['R13A5.1a.1', 'R13A5.1a.2', 'R13A5.1b.1', 'R13A5.1c.1', 'R13A5.1d.1', 'R13A5.1e.1']",6
678,WBGene00000851,['C47G2.1.1'],1
679,WBGene00000853,['M142.2.1'],1
680,WBGene00000854,"['C07H6.8.1', 'C07H6.8.2', 'C07H6.8.3']",3
681,WBGene00000857,['K10B4.6a.1'],1
682,WBGene00000858,['W01B6.1.1'],1
683,WBGene00000859,['C37H5.10.1'],1
684,WBGene00000860,['C37H5.11.1'],1
685,WBGene00000861,['C37H5.4.1'],1
686,WBGene00000862,['K11D12.1.1'],1
687,WBGene00000863,['ZK507.6.1'],1
688,WBGene00000864,['F59H6.7.1'],1
689,WBGene00000865,"['ZC168.4.1', 'ZC168.4.2']",2
690,WBGene00000866,['Y43E12A.1.1'],1
691,WBGene00000867,['H31G24.4.1'],1
692,WBGene00000868,"['T06E6.2a.1', 'T06E6.2a.2', 'T06E6.2b.1']",3
693,WBGene00000869,['C54G4.8.1'],1
694,WBGene00000870,"['Y38F1A.5.1', 'Y38F1A.5.2']",2
695,WBGene00000871,"['C37A2.4a.1', 'C37A2.4b.1']",2
696,WBGene00000872,"['F11H8.4a.1', 'F11H8.4b.1']",2
697,WBGene00000874,"['ZK328.1a.1', 'ZK328.1b.1']",2
698,WBGene00000875,['K08E3.6.1'],1
699,WBGene00000876,['C52E4.6a.1'],1
700,WBGene00000877,['Y49A3A.5.1'],1
701,WBGene00000878,['ZK520.5.1'],1
702,WBGene00000879,['Y75B12B.5.1'],1
703,WBGene00000880,['F59E10.2.1'],1
704,WBGene00000881,['F31C3.1.1'],1
705,WBGene00000882,['F42G9.2.1'],1
706,WBGene00000883,['Y75B12B.2.1'],1
707,WBGene00000884,"['D1009.2.1', 'D1009.2.2']",2
708,WBGene00000885,['T27D1.1.1'],1
709,WBGene00000886,"['B0252.4a.1', 'B0252.4b.1']",2
710,WBGene00000887,['T01B7.4.1'],1
711,WBGene00000888,"['C34D4.12a.1', 'C34D4.12b.1']",2
712,WBGene00000889,"['Y116A8C.34a.1', 'Y116A8C.34b.1']",2
713,WBGene00000890,"['F39H2.2a.1', 'F39H2.2b.1']",2
714,WBGene00000891,['Y87G2A.6.1'],1
715,WBGene00000892,['Y17G7B.9.1'],1
716,WBGene00000893,"['ZC250.1a.1', 'ZC250.1b.1']",2
717,WBGene00000894,"['M110.5a.1', 'M110.5a.2', 'M110.5b.1', 'M110.5c.1', 'M110.5d.1', 'M110.5d.2', 'M110.5e.1', 'M110.5e.2', 'M110.5f.1', 'M110.5g.1', 'M110.5h.1']",11
718,WBGene00000895,"['B0412.1a.1', 'B0412.1b.1']",2
719,WBGene00000896,['F57B10.10.1'],1
720,WBGene00000897,"['F29C4.1a.1', 'F29C4.1b.1']",2
721,WBGene00000898,"['Y55D5A.5a.1', 'Y55D5A.5c.1', 'Y55D5A.5d.1', 'Y55D5A.5e.1', 'Y55D5A.5f.1', 'Y55D5A.5g.1']",6
722,WBGene00000899,"['F25E2.5a.1', 'F25E2.5b.1', 'F25E2.5c.1', 'F25E2.5d.1', 'F25E2.5e.1', 'F25E2.5f.1', 'F25E2.5g.1', 'F25E2.5h.1', 'F25E2.5i.1']",9
723,WBGene00000900,"['C05D2.1a.1', 'C05D2.1b.1', 'C05D2.1c.1', 'C05D2.1c.2', 'C05D2.1c.3', 'C05D2.1d.1', 'C05D2.1e.1']",7
724,WBGene00000901,"['W01G7.1.1', 'W01G7.1.2']",2
725,WBGene00000902,['F31F6.5.1'],1
726,WBGene00000903,['B0412.2.1'],1
727,WBGene00000904,['R05D11.1.1'],1
728,WBGene00000905,"['T13C5.1a.1', 'T13C5.1b.1', 'T13C5.1c.1']",3
729,WBGene00000906,['F23B2.4.1'],1
730,WBGene00000907,"['B0240.3a.1', 'B0240.3b.1']",2
731,WBGene00000908,"['F11A1.3a.1', 'F11A1.3b.1', 'F11A1.3c.1', 'F11A1.3d.1', 'F11A1.3e.1', 'F11A1.3e.2', 'F11A1.3e.3', 'F11A1.3e.4', 'F11A1.3f.1', 'F11A1.3g.1']",10
732,WBGene00000910,"['F01G10.8a.1', 'F01G10.8b.1']",2
733,WBGene00000911,"['C10C5.6a.1', 'C10C5.6b.1', 'C10C5.6c.1', 'C10C5.6d.1', 'C10C5.6e.1']",5
734,WBGene00000912,"['R13H8.1a.1', 'R13H8.1b.1', 'R13H8.1c.1', 'R13H8.1d.1', 'R13H8.1e.1', 'R13H8.1f.1', 'R13H8.1h.1', 'R13H8.1i.1', 'R13H8.1k.1', 'R13H8.1l.1', 'R13H8.1m.1']",11
735,WBGene00000913,['T07A9.6.1'],1
736,WBGene00000914,"['F33H1.1a.1', 'F33H1.1b.1', 'F33H1.1c.1', 'F33H1.1d.1', 'F33H1.1e.1']",5
737,WBGene00000915,"['C47E8.5.1', 'C47E8.5.2']",2
738,WBGene00000917,['Y48G1A.3.1'],1
739,WBGene00000920,"['Y116F11B.1.1', 'Y116F11B.1.2']",2
740,WBGene00000923,['K07H8.3.1'],1
741,WBGene00000928,['M03A1.7.1'],1
742,WBGene00000929,['K07E3.3.1'],1
743,WBGene00000930,['ZC373.6.1'],1
744,WBGene00000931,"['C25A1.10a.1', 'C25A1.10b.1']",2
745,WBGene00000932,"['T05G5.12.1', 'T05G5.12.2']",2
746,WBGene00000933,['C14A4.2.1'],1
747,WBGene00000934,['T23G5.5.1'],1
748,WBGene00000935,['F56D1.7.1'],1
749,WBGene00000936,['T25F10.2.1'],1
750,WBGene00000937,['C55B7.8.1'],1
751,WBGene00000938,"['C26C6.5a.1', 'C26C6.5b.1']",2
752,WBGene00000939,['K12H4.8.1'],1
753,WBGene00000940,"['Y113G7A.9a.1', 'Y113G7A.9b.1']",2
754,WBGene00000941,['Y39A3CR.4.1'],1
755,WBGene00000942,"['ZC477.9a.1', 'ZC477.9b.1', 'ZC477.9c.1', 'ZC477.9d.1', 'ZC477.9e.1', 'ZC477.9f.1', 'ZC477.9g.1', 'ZC477.9h.1']",8
756,WBGene00000950,"['C47C12.6a.1', 'C47C12.6a.2', 'C47C12.6b.1', 'C47C12.6c.1', 'C47C12.6d.1', 'C47C12.6e.1', 'C47C12.6f.1', 'C47C12.6g.1']",8
757,WBGene00000951,"['K03B8.9.1', 'K03B8.9.2']",2
758,WBGene00000952,"['E02H4.1a.1', 'E02H4.1b.1', 'E02H4.1c.1']",3
759,WBGene00000953,"['F58G6.6a.1', 'F58G6.6b.1']",2
760,WBGene00000955,"['T26H10.1a.1', 'T26H10.1a.2', 'T26H10.1b.1']",3
761,WBGene00000958,"['C09E10.2a.1', 'C09E10.2b.1', 'C09E10.2c.1', 'C09E10.2d.1', 'C09E10.2e.1']",5
762,WBGene00000959,"['F46H6.2a.1', 'F46H6.2b.1', 'F46H6.2b.2', 'F46H6.2c.1', 'F46H6.2c.2']",5
763,WBGene00000960,['F54G8.2.1'],1
764,WBGene00000961,"['T21B6.1.1', 'T21B6.1.2']",2
765,WBGene00000962,"['T21E12.4a.1', 'T21E12.4b.1']",2
766,WBGene00000963,"['R06C7.3.1', 'R06C7.3.2']",2
767,WBGene00000964,['C47E12.8.1'],1
768,WBGene00000965,['C01G8.3.1'],1
769,WBGene00000966,"['F55A12.4a.1', 'F55A12.4b.1', 'F55A12.4c.1']",3
770,WBGene00000967,"['T02E1.5a.1', 'T02E1.5b.1', 'T02E1.5c.1']",3
771,WBGene00000968,['T05F1.10.1'],1
772,WBGene00000969,['F56D1.5.1'],1
773,WBGene00000970,['C17G10.8.1'],1
774,WBGene00000971,['E04F6.7.1'],1
775,WBGene00000972,"['K10H10.3a.1', 'K10H10.3c.1', 'K10H10.3d.1']",3
776,WBGene00000973,['Y32H12A.3.1'],1
777,WBGene00000974,"['Y39A1A.11a.1', 'Y39A1A.11b.1']",2
778,WBGene00000975,"['K08F4.9.1', 'K08F4.9.2', 'K08F4.9.3']",3
779,WBGene00000976,['F36H9.3.1'],1
780,WBGene00000977,['R05D8.8.1'],1
781,WBGene00000978,['R05D8.10.1'],1
782,WBGene00000979,['C10F3.2.1'],1
783,WBGene00000980,['F29G9.6b.1'],1
784,WBGene00000981,['C45B11.3.1'],1
785,WBGene00000982,"['T11F9.11.1', 'T11F9.11.2']",2
786,WBGene00000983,['F35B12.2.1'],1
787,WBGene00000984,['R11D1.11.1'],1
788,WBGene00000985,['C15H11.4.1'],1
789,WBGene00000986,['R08H2.1.1'],1
790,WBGene00000987,"['Y60A3A.10.1', 'Y60A3A.10.2']",2
791,WBGene00000988,['F09E10.3.1'],1
792,WBGene00000989,['ZK816.5.1'],1
793,WBGene00000990,['C04F6.5.1'],1
794,WBGene00000991,['M03A8.1.1'],1
795,WBGene00000992,['F27D9.6.1'],1
796,WBGene00000993,['T25G12.7.1'],1
797,WBGene00000994,"['F08B4.1a.1', 'F08B4.1b.1']",2
798,WBGene00000995,"['C18D1.1a.1', 'C18D1.1b.1']",2
799,WBGene00000996,"['F49E8.5.1', 'F49E8.5.2']",2
800,WBGene00000998,['K07E12.1.1'],1
801,WBGene00001000,"['C18A11.7a.1', 'C18A11.7b.1']",2
802,WBGene00001001,['C04G2.6.1'],1
803,WBGene00001002,['R01H10.1.1'],1
804,WBGene00001005,['T26A5.9.1'],1
805,WBGene00001006,['C25F6.2.1'],1
806,WBGene00001007,"['C39E9.14a.1', 'C39E9.14b.1']",2
807,WBGene00001008,"['F33E2.2a.1', 'F33E2.2b.1', 'F33E2.2c.1', 'F33E2.2d.1', 'F33E2.2e.1']",5
808,WBGene00001016,['F43G6.1.1'],1
809,WBGene00001017,"['ZK593.5a.1', 'ZK593.5b.1', 'ZK593.5c.1', 'ZK593.5d.1', 'ZK593.5e.1']",5
810,WBGene00001018,"['C28H8.12.1', 'C28H8.12.2']",2
811,WBGene00001019,"['B0035.14a.1', 'B0035.14b.1']",2
812,WBGene00001020,['B0035.2.1'],1
813,WBGene00001021,['C01G10.12.1'],1
814,WBGene00001022,"['C01G8.4.1', 'C01G8.4.2']",2
815,WBGene00001023,"['C04A2.7a.1', 'C04A2.7b.1', 'C04A2.7c.1', 'C04A2.7d.1']",4
816,WBGene00001025,['C55B6.2.1'],1
817,WBGene00001026,"['C56C10.13a.1', 'C56C10.13b.1']",2
818,WBGene00001027,['F11G11.7.1'],1
819,WBGene00001028,"['F22B7.5a.1', 'F22B7.5b.1']",2
820,WBGene00001029,['F38A5.13.1'],1
821,WBGene00001030,"['F39B2.10.1', 'F39B2.10.2']",2
822,WBGene00001031,['F54D5.8.1'],1
823,WBGene00001032,"['K02G10.8a.1', 'K02G10.8b.1']",2
824,WBGene00001033,"['K08D10.2a.1', 'K08D10.2b.1']",2
825,WBGene00001034,"['R74.4a.1', 'R74.4b.1']",2
826,WBGene00001035,['T03F6.2.1'],1
827,WBGene00001036,['T04A8.9.1'],1
828,WBGene00001037,['T05C3.5.1'],1
829,WBGene00001038,"['T15H9.7a.1', 'T15H9.7b.1']",2
830,WBGene00001039,['T19B4.4.1'],1
831,WBGene00001040,['T23B12.7.1'],1
832,WBGene00001041,['T24H10.3.1'],1
833,WBGene00001042,"['W03A5.7.1', 'W03A5.7.2']",2
834,WBGene00001043,"['W07A8.3a.1', 'W07A8.3b.1', 'W07A8.3c.1', 'W07A8.3d.1']",4
835,WBGene00001044,['Y39C12A.8.1'],1
836,WBGene00001045,"['Y47H9C.5a.1', 'Y47H9C.5b.1']",2
837,WBGene00001046,['Y54E10BL.4.1'],1
